timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-loads,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,LLC-loads,LLC-load-misses,LLC-stores,DISPATCHED_FPU_OPS,L2_CACHE_MISS,MEMORY_REQUESTS,REQUESTS_TO_L2,RETIRED_MMX_FP_INSTRUCTIONS_X87,RETIRED_MMX_FP_INSTRUCTIONS_MMX,RETIRED_MMX_FP_INSTRUCTIONS_SSE,RETIRED_SSE_OPS,RETIRED_UOPS,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422480784,212,2845,3530234022,9606728703,104.25,552418522.75,21996818,1806639691,47735832.25,2789211980,57536977,79177042.75,278695368.75,27172522,331759623.25,361651.75,42550563,94675.75,163744440.25,673.25,666.25,1255870,1987,5736839154,0.25,100,1.4,0,0.8,100,2,0.3,0.95,100,2.35,0,0,100,0.6,0,2,5,2,0,8221,1158.72,1650.407,74.6,0,12,0,2,264228,11172000,20859332,0,0,4,195312496,0,0,10474.45,25349.195,0,0,0,0,65.69,148.695,76.345,0,0,0,22.285,0.245,1.12,3291
1422480786,212.5,2606,3541609745.75,9930768770,77,610823512,22678323,1923186958.75,66781822.75,3999226910,73423864.75,97470006.75,277120141,26014179,298669519.75,281930.75,31603361,70656,127575774,637,661.75,831629.25,365.25,6629007270,0.25,100,1.4,0,0.8,100,1.5,0.3,0.45,100,2.35,0,0,100,0.6,0,2,5,2,0,79713,1158.8955,1650.407,74.6,0,26.555,0,10,264230,10992180,21043612,0,0,39,195312496,0,0,13049.4,27192.615,0,0,0,0,71.605,152.195,72.395,0,0,0,25.85,0.25,1.505,3063
1422480788,214,2528,4390860634.25,13096529873,4,779424266.25,28607454.25,2771273018,84226452.25,4751523832.75,59980250,120307142,346585010,30636145,386704194.25,58343,23290481,43876.25,95174543,481.75,93,46481,0,6469121044,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,2,2,0,79713,1159.039,1650.407,74.6,0,25.555,0,10,264232,10841946,21200268,0,0,39,195312496,0,0,3261.975,14288.425,0,0,0,0,14.97,88.325,70.975,0,0,0,27.67,0.105,1.245,2768
1422480790,215.5,2717,4844767675.25,13686140525,4,698225482,21331687.75,2007523668.75,56821111,3452019772,58570099.25,150881241.75,497393958.75,43688538.25,547196116,23163.25,25294886,47147,100911338.75,894.75,22.25,17985.25,0,6710962194,0,100,0,0,1.4,100,0,0.3,0.5,100,0,0,0,100,0,0,3,2,2,0,44423,1159.1005,1650.407,74.6,0,8,0,5,264236,10773622,21272692,0,0,21.5,195312496,0,0,664.73,12178.235,0,0,0,0,10.375,83.25,74.79,0,0,0,23.87,0.06,1.275,2792
1422480792,214.5,2630.5,5189226686,16044714891,4,837373823.25,24500041.75,2014783478,63694242,4115688075.75,75027727,116998732,277725582,23803891.75,297682883,36072,35341681.25,50089,102872264,533.25,36,15700,7,6610468924,0,100,0,0,1.4,100,0,0.3,0.5,100,0,0,0,100,0,0,3,2,2,0,44478.5,1158.803,1650.407,74.6,0,13,0,5,264240,11080216,20958474,0,0,21.5,195312496,0,0,1675.385,13033.065,0,0,0,0,17.995,89.865,72.87,0,0,0,25.525,0.085,1.52,2787.5
1422480794,213,2513,4458095408,13949959544,5,960323798,31486621,2507789362,87108967,5895100708,78420188.25,85722429.25,144265750.75,12769206.25,143871879,33899.75,30024574.75,47378.25,103886362.25,49,66.75,36488,25.25,11603169566,0,100,0,0,0,100,0,0,0.45,100,0,0,31.8,67.8,0,0,0,3,2,0,8231.5,1158.5105,1650.407,74.6,0,13,0,2,264240,11386318,20644814,0,0,4,195312496,0,0,1372.93,12930.68,0,0,0,0,13.36,87.455,71.645,0,0,0,26.905,0.07,1.38,2723.5
1422480796,213,2480,4661904470.25,15683563124,5.25,1186727086,29074624.75,1899822794,71567757,4687647293.25,72078603,117607237,220817265,19094847.25,185142816,24293,23358710,45397.25,107282520.75,720,87,50798,450.25,11068410094,0,100,0,0,0,100,0,0,0.95,100,0,0,81.8,17.8,0,0,0,3,2,0,34746.5,1158.676,1650.407,74.6,0,11.335,0,4,264240,11213836,20823114,0,0,17,195312496,0,0,922.655,12413.175,0,0,0,0,10.73,83.835,72.465,0,0,0,26.375,0.065,1.09,2717.5
1422480798,213.5,2608,8025035266,24882663045,4.75,1044970582,23259020,1451134647.75,47945629,3456112741,61029125,115975872,245826377,25295895.75,313344748.25,14189,26362853.75,45563,101480688,937,254,40796.25,432,10327107739,0,100,0,0,0,100,0,0,0.5,100,0,0,100,0,0,0,1,2,2,0,34746.5,1158.7335,1650.407,74.6,0,14.335,0,4,264240,11153620,20884910,0,0,17,195312496,0,0,9509.98,19168.66,0,0,0,0,36.925,108.285,74.035,0,0,0.015,24.965,0.08,0.905,2800.5
1422480800,214.5,2733.5,7035334174,18790737417,4.25,595809818,26147527,1166150665.25,38165769,2901144356,34276230.25,67390354,221655572.75,26640459.75,498522190,28741.75,31230633,57063.25,118404028,279,244.25,23864,8,13920258420,0,100,0,0,1.35,99.5,0,0,0,100,0,0,100,0,0,0,3,1,2,0,32703,1158.7575,1650.407,74.6,0,14.4,0,3.5,264244,11128506,20911054,0,0,16,195312496,0,0,11935.625,21085.825,0,0,0,0,44.41,116.765,73.625,0,0,0.015,25.29,0.1,0.97,2858.5
1422480802,214.5,2541,3956012347,10982715207,30,599517533.25,27337822,1308007333.25,46932699.25,2642640418,38539529,69380827.75,232031904.25,26241103.25,435845198,146940,38529477.75,77382,147852361,226.75,187.25,318920.75,164,8447724711,0,100,0,0,1.35,99.5,0,0,0,100,3.55,0,100,0,0,0,4,1,2,0,44966.5,1158.8225,1650.407,74.6,0,12.8,0,5,264252,11064658,20973514,0,0,22,195312496,0,0,3683.13,14635.725,0,0,0,0,21.455,95.305,74.745,0,0,0,24.155,0.17,0.925,2986.5
1422480804,214,2180,3354884322.25,9044473446,55,625160643.75,23341230.75,1354965623.75,40332280,2655794801,65599310,102035196,287854528.75,25911278.75,291890034,175460,41762710,92734,252829622,1652,269,336087,384.75,5312058163,0,100,0,0,0,100,0,0,0.5,100,3.55,0,100,0,0,0,2,2,2,0,20439.5,1159.0465,1650.407,74.6,0,12.4,0,3.5,264256,10830268,21212524,0,0,10,195312496,0,0,1091.315,12875.245,0,0,0,0,15.715,91.315,75.945,0,0,0,23.13,0.115,0.805,2858
1422480806,214,2007,4417437820,11819754832,52.25,572209721.25,21081656,1143394115,30180304,3926405986.25,74965372.25,117670797,355890268,30462499,383994450.75,145436,42971820,138823,433881907.25,2347,881.25,328101,425.75,4803950018.25,0,100,0.5,0,0,100,0.5,0,50.5,50,0,0,100,0,0,0,1,3,2,0,8176,1159.221,1650.407,74.6,0,12,0,2,264256,10643664,21406188,0,0,4,195312496,0,0,1089.82,12988.02,0,0,0,0,18.46,94.81,72.81,0,0,0,26.36,0.03,0.79,2600
1422480808,214,2509,4700991349,12417324957,26,549750234.25,21966171.75,1630049251.25,54732423.25,4244644428.75,57702144,83239263.25,290512994.75,25192410,327998730,104309.75,36789848,114935.25,329693565.25,887,764,297970.75,196,7814793520,0,100,0.5,0,0,100,0.5,0,100,0.5,0,0,100,0,0,0,1,3,2,0,32703,1158.918,1650.407,74.6,0,16,0,3.5,264258,10965380,21074454,0,0,16,195312496,0,0,12561.375,27310.375,0,0,0,0,74.6,155.19,73.39,0,0,0.015,25.44,0.24,0.91,3064.5
1422480810,214,2639,3700216727.25,9649625013,2.75,634357266.25,27127231,1773353145,59478472.25,2788601613.25,39359700.25,73166242,232169820,19309703.25,234308296,31421,32415487.75,56124.25,132840366,35.75,13.25,4606,190,8691993380,0,100,0,0,1.4,100,0,0,100,1.95,0,0,100,0,0,0,2,2,2,0,32703,1158.601,1650.407,74.6,0,15,0,3.5,264260,11296640,20734344,0,0,16,195312496,0,0,12134.23,26847.305,0,0,0,0,67.365,148.205,73.775,0,0,0.015,24.705,0.27,1.235,3063.5
1422480812,214,2122,7411819721,14728816406,1,564213114,18898526,1321349937,39567965,3566656896,30290587,46620662,155249724,15773918,291520927,12908,28967684,69788,117688049,36,28,9224,439,9333511422,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,2,2,0,73618,1158.795,1650.407,74.6,0,11,0,8,264268,11089232,20949784,0,0,36,195312496,0,0,1120.32,12816.77,0,0,0,0,13.98,89.87,76.12,0,0,0,22.83,0.03,1.03,2629
1422480814,214,2225,10306365779,27721152870,2,1449824118,46485394,3194611057,105696995,6883959515,73502760,43658919,123100123,11193578,172691121,46988,25064751,38512,77328897,538,24,50792,4434,15193322508,0,100,0,0,0,100,0,0,100,0.9,0,0,100,0,0,0,1,2,2,0,8176,1159.055,1650.407,74.6,0,10,0,2,264268,10817756,21229136,0,0,4,195312496,0,0,2054.89,13524.95,0,0,0,0,16.97,91.82,72.62,0,0,0,26.17,0.07,1.14,2681
1422480816,215,2575,5569281165,13684192275,3,1277044642,44474382,3299579702,122337281,5020832022,68430419,53384536,139237157,12127558,127626414,34329,25860967,47967,116935028,30,44,43190,0,8189119116,0,100,0,0,0,100,1,0,100,0,0,0,100,0,0,0,1,2,2,0,8180,1158.408,1650.407,74.6,0,18,0,2,264268,11493728,20535772,0,0,4,195312496,0,0,798.8,12447.33,0,0,0,0,7.99,82.88,77.4,0,0,0,21.42,0.05,1.12,2794
1422480818,215,2575,5569281165,13684192275,3,1277044642,44474382,3299579702,122337281,5020832022,68430419,53384536,139237157,12127558,127626414,34329,25860967,47967,116935028,30,44,43190,0,8189119116,0,100,0,0,0,100,1,0,100,0,0,0,100,0,0,0,1,2,2,0,8180,1158.408,1650.407,74.6,0,18,0,2,264268,11493728,20535772,0,0,4,195312496,0,0,798.8,12447.33,0,0,0,0,7.99,82.88,77.4,0,0,0,21.42,0.05,1.12,2794
1422480820,215.5,2517.5,5048478200,12900578591,2.75,986334769,35797774,2602837839.75,96191214,5108385307,64286865.25,75741994,221977897,19482889.75,194951179,52153.25,31584525,47100,104605667,326.25,38,27228,0,9079670024,0,100,0,0,0.9,100,0.5,0,100,0,0,0,100,0,0,0,2,2,2,0,59303,1158.6055,1650.407,74.6,0,22.57,0,8,264268,11291802,20743566,0,0,29,195312496,0,0,2219.67,13595.605,0,0,0,0,16.975,90.865,75.93,0,0,0,22.985,0.055,1.02,2793.5
1422480822,217,2314,5089757537,13389419387,31,742513847,27306481,1784028339.25,61674070.75,3909789731.75,45784077,69060425.75,225981040,22573823,214924098,266224,36765533,54419.75,109077048.75,437,179.25,536114,12.25,8316072859,0.5,100,0,0,27.9,71.9,1,0.25,100,0.95,0.95,0,100,0,1.4,0,3,4,2,0,59301,1158.9775,1650.407,74.6,0,22.57,0,8,264268,10907530,21135964,0,0,29,195312496,0,0,2225.96,13664.355,0,0,0,0,18.47,92.84,74.695,0,0,0,24.36,0.135,0.805,2952
1422480824,216,2190.5,4281699355.25,12787117954,31,890017650,33603604.25,2208662708.25,63571667.75,3365707449,48859920.25,71162710,197523074,16444304,167963403.75,258224,30424116.75,54831.25,126346826.75,146.75,185,530625,12.25,5703349013,0.5,100,0,0,77,21.9,1,0.25,100,0.95,0.95,0,100,0,1.4,0,3,4,2,0,8176,1158.9675,1650.407,74.6,0,12,0,2,264268,10913376,21127460,0,0,4,195312496,0,0,679.145,12414.17,0,0,0,0,8.735,84.335,73,0,0,0,26.01,0.195,0.8,2864.5
1422480826,218,2525,3382530894.75,11166735303,77,907398026.75,32884439,2032517605,57572912,2946613803,45669492.75,75387818,208258626.75,20210011.75,254941853,244064.25,44334689,88644.25,187356514,350,364.75,224502,14.75,5009759492,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,2,1,2,0,34564,1158.9005,1650.407,74.6,0,8,0,4,264268,10978848,21060266,0,0,17,195312496,0,0,11400.44,26591,0,0,0,0,72.69,154.51,72.935,0,0,0.015,25.68,0.31,1.065,3023
1422480828,218.5,2752.5,6798879225,9792345750,78,614300462,19400316,1102263858.25,45544028.75,2826315599,29289631.25,50887070.25,169156179,23299799.75,362011908.25,229494,46946556,91785,179834253.25,348,353,244131,14.75,9941343376,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,2,1,2,0,34586.5,1158.6075,1650.407,74.6,0,14,0,4,264268,11285426,20745884,0,0,17,195312496,0,0,12167.125,27187.76,0,0,0,0,76.97,158.245,73.24,0,0,0.015,25.39,0.29,1.07,3149
1422480830,214.5,2448.5,9783993055,18762308053,2,991881100.25,28643846.75,1594294859.75,60408924,3928564406.75,43856251,66294640.75,191757606.25,19114203,303699121.25,69475,29372615.25,52813,101151458,33,20.75,37352.75,1801,11373793359,0,100,0,0,100,1.35,0,0,100,0.95,0,0,100,0,0,0,2,2,2,0,32725.5,1158.5675,1650.407,74.6,0,14.2,0,3.5,264270,11332056,20698378,0,0,16,195312496,0,0,1334.55,12945.06,0,0,0,0,12.515,88.07,74.56,0,0,0,24.49,0.11,0.84,2775
1422480832,214.5,2362,7395715918,23092143098,2.25,1311339188,37157426.75,1850066069,61251790,3150837325,65260751,91258321.75,168602164,13758448,169501472,78261.75,24673952,54033.75,124966021,51,11,30547,2065.75,7809227383,0,100,0,0,100,1.35,0,0,100,0.95,0,0,100,0,0,0,2,2,2,0,40284.5,1159.09,1650.407,74.6,0,11.6,0,5.5,264276,10789636,21255852,0,0,19.5,195312496,0,0,757.66,13411.73,0,0,0,0,11.26,92.99,73.965,0,0,0,24.94,0.075,1.015,2854.5
1422480834,214,2311.5,4222858425,13521468681,2.25,877861774,37621561,2297008622.75,76930103,4715967962.25,86897667.75,124088897.75,177732418.25,12123553,145030860,39691,29856748.75,52311.25,156978812,52,11.25,27178,269.75,5956369149,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,2,1,2,0,15741,1159.276,1650.407,74.6,0,14.4,0,4,264280,10590132,21462672,0,0,7.5,195312496,0,0,1354.9,13760.73,0,0,0,0,12.485,92.815,72.035,0,0,0,26.835,0.07,1.06,2753
1422480836,213.5,2403.5,3750354134,10725570039,2.25,642816988,32478815,2265463632,84662942,7599634788,88655298.75,116078272,258852088.25,19945373,260021212,23486.75,35525285.25,51705.75,127151217.75,34.75,21.75,19581.75,214,5094632834,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,2,1,2,0,32572.5,1158.9095,1650.407,74.6,0,13.2,0,3.5,264280,10974050,21068956,0,0,16,195312496,0,0,1240.06,12729.62,0,0,0,0,9.695,84.49,73.115,0,0,0,25.835,0.05,0.995,2607
1422480838,215,2685,3964752815,10634346091,2.25,602943408,23983470,1735041158,68010263.75,7833210338,91973244.25,120413425,286975400.75,21671204,253918080.75,10522,30408571.75,51549.75,105246526.25,61.25,33.75,11443.25,469,6773610810,0,100,0,0,100,0,0,0,100,0.5,0,0,100,0,0,0,3,1,2,0,32572.5,1158.479,1650.407,74.6,0,13.2,0,3.5,264280,11424318,20606882,0,0,16,195312496,0,0,576.54,12224.65,0,0,0,0,5.965,81.51,75.555,0,0,0,23.48,0.055,0.91,2837.5
1422480840,167.5,2345.5,3679219219,8849859643,2,545480312.75,19401563.75,1459180716.75,42648765,4217021053.25,58177261,88708525,211695141.25,16312635,191232555.75,28176.25,23762500,73604.25,91601011.25,866,33.75,24091.75,450.75,5636378814,0,90.9,0,0,81.95,0,0,0,95.9,0.5,0,0,84.9,0,0,0,3,1,2,0,7982,1159.6265,1650.407,74.6,0,12,0,2,264280,10222304,21842034,0,0,4,195312496,0,0,2250.565,13321.17,0,0,0,0,17.28,89.425,77.375,0,0,0,21.75,0.055,0.82,2704.5
1422480842,132,1165,1741527290.75,4040918342.25,28.75,246021020,6868168.75,440351868,9435618,483926470.25,7380238.25,12233405,68331091,7766765.25,110054525,196875,9500581,212394,39154583,1002,213.75,964533.25,211,1791386454,0,42.5,0,0,31.95,0.95,0.5,0,45.9,1.5,0.3,0,34.9,1,0,0,3,3,2,0,33622.5,1160.804,1650.407,74.6,0,11.2,0,3.5,264282,8993668,23100850,0,0,16.5,195312496,0,0,2573.21,13856.815,0,0,0,0,21.53,95.28,87.93,0,0,0,11.445,0.08,0.545,1702
1422480844,145,444.5,137154685.25,527041803,38.75,36482332,2524782.75,77554290.25,3079985,90601204,2720386,896035,3833064.75,1659249.75,7982406,934897,726631.75,495291,5747354,972.75,700.75,2938126,14650,290292729.75,5.85,2.1,0,0,0,1.3,0.5,0,0,3.45,0.3,0,0,1.4,0,0,3,2,2,0,33783.5,1160.804,1650.407,74.6,0,10.2,0,3.5,264284,8993644,23092542,0,0,16.5,195312496,0,0,28011.51,43658.905,0,0,0,0,518.91,597.805,99.525,0,0,0,0.17,0.245,0.065,1148
1422480846,135.5,633.5,177170019,536113063.25,89.25,36067982,2346768,80132848.25,2935551.75,75842351.75,2797325,1876830.25,11278115,2836970,10921313.75,935819.75,1456932.25,658035,9506596,1108.75,763.25,2197923.25,14742,298019989.25,6.5,0.5,0,0,0,0.35,0,0,0,1.95,0,0,0,0.4,0,0,1,2,2,0,30576,1160.804,1650.407,74.6,0,8.665,0,4,264286,8993644,23091190,0,0,15,195312496,0,0,37455.755,56252.285,0,0,0,0,572.9,656.22,99.2,0,0,0,0.26,0.525,0.015,1481
1422480848,122,407,125312938,307585432.25,79.25,18184221.75,1705576,50295214,1352538,58434857.75,1635348,1401228,8438851,1539117.75,3744431.75,197199.25,1066789.25,473253.75,8109212,368,332.75,218386,416.75,117023641,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30584,1160.804,1650.407,74.6,0,12.665,0,4,264288,8993646,23096642,0,0,15,195312496,0,0,11663.845,26366.93,0,0,0,0,71.185,151.345,99.305,0,0,0,0.225,0.41,0.06,1108.5
1422480850,118,99,83384352.75,155249094,2.75,2697120,312571.75,4868538,235100.75,15766308,738280.75,235539,927902.25,211475,459093,41012.25,199919.25,256542.75,3039537,62.25,73,12075,304,96777517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20398,1160.804,1650.407,74.6,0,14.335,0,4,264292,8993646,23098084,0,0,10,195312496,0,0,2018.425,13413.345,0,0,0,0,16.435,91.14,99.74,0,0,0,0.065,0.085,0.115,614
1422480852,117.5,86.5,18266743.75,130658298.75,3,4309220,221981.75,3129904,211879.25,7329766.75,846499,298122,1281424,345718,1686567.75,25447,208579.25,200606,3031430,407.25,14,22024,0,45826650,0,0,0,0,1.5,0,1,0,0,0.5,0,0,0,0,0,0,3,0,2,0,36377.5,1160.804,1650.407,74.6,0,13.735,0,5.5,264296,8993642,23098326,0,0,18,195312496,0,0,609.64,12298.905,0,0,0,0,10.38,86.44,99.785,0,0,0,0.035,0.035,0.15,589.5
1422480854,117,92,58669972.25,210548832.75,2,6216178,272378,5067452,554710,14480766.75,690547.75,195460,647110,346030.25,1720047.75,20015,168143,226870,2742530.25,423.25,25.25,30512,0,32990175.25,0,0,0,0,1.5,0,1,0,0,0.5,0,0,0,0,0,0,3,0,2,0,24153,1160.804,1650.407,74.6,0,14.4,0,3.5,264296,8993642,23098532,0,0,12,195312496,0,0,1547.395,12897.47,0,0,0,0,13.65,88.09,99.84,0,0,0,0.055,0.015,0.095,590.5
1422480856,117,92.5,65991942,205047256.75,2,4904199,282870,8596692,509407,27415229.75,1965265.75,265587.25,828247,558099,973375.25,20736,181471,259310,3242610,47,27,36064,964,39925634.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,1,0,22684,1160.804,1650.407,74.6,0,17.555,0,5.5,264296,8993642,23099228,0,0,11,195312496,0,0,1436.12,12948.465,0,0,0,0,11.765,87.325,99.885,0,0,0,0.09,0,0.03,601
1422480858,120.5,82,21739920,217188899.75,3,6316515,1043384.75,13872732,417557.75,27767270.25,2197441.25,407509.75,1484196,586844.75,915136,33617,263885.75,280182,3279431.25,114,87,44361,964,24300247.75,0,0,0,0,1.1,0,0.5,0,0,0.5,0,0,0,0,0,0,3,0,2,0,39008.5,1160.804,1650.407,74.6,0,15.155,0,7,264298,8993638,23099504,0,0,19,195312496,0,0,237,12067.995,0,0,0,0,4.015,81.23,99.81,0,0,0,0.105,0,0.09,579
1422480860,125,1307,1237605657.25,4684223500,9.25,183116435.25,11899669.75,544595527,17705077.75,988410282.75,27846821,27612072.75,72591409,8847023,69314864,43310,7779625.25,322841,35021390.75,557,550,57721.75,299,1897428096,11.85,25.2,0,0.4,19.15,7.35,0.5,0,3.05,29.9,0,0,3.45,0,4.55,0,4,3,2,0,24488,1160.389,1650.407,74.6,0,11.6,0,3.5,264300,9424944,22657628,0,0,12,195312496,0,0,11270.055,20381.4,0,0,0,0,46.205,117.875,97.845,0,0,0,2,0.01,0.145,1274.5
1422480862,171.5,7938,4365559454,15485131739,40,645810832,28391051.25,1569332352,51101152,3530266762,61309308,64455190.75,159578657,17587094,129589929.75,412040,29652926,262183.25,97567988.75,582,533,1076326,308.75,6100295861,61.85,25.2,0,0.4,68.05,57.35,0,0,53.05,74.45,0.95,0.6,3.8,0.4,54.55,0.05,1,6,2,0,60834929.5,1159.697,1650.407,74.6,0,72.265,0,484.5,264300,10091738,21973192,0,0,32387.5,195312496,0,0,11444.17,20543.77,0,0,0,0,49.155,120.485,81.105,0,0,0.03,16.605,0.04,2.22,5230.5
1422480864,218.5,16811,4943272694.75,17042281749,35,824433762.75,29220157.75,2306944240,67632496,4702981704.75,57387326.75,69957935,217474826.75,29562779,174567664,423811,40474814.75,210902,150270381.25,984,67,1042914,142,7451030167,100,47,0,0,54.85,100,50,0,100,94.55,0.95,0.6,0.35,0.4,100,0.05,1,6,2,0,121478284,1158.4825,1650.407,74.6,0,126.895,0,966,264300,11377912,20643134,0,0,63903.5,195312496,0,0,536.35,12268.48,0,0,0,0,7.695,83.49,65.3,0,0,0.045,29.2,0.17,5.29,10362.5
1422480866,223.5,20449,3610732786,12165858984,5,714938837,23566454,2546568930,67834374,4300924771,46844583,65852928,259367249,41327367,227927548,57350,36887632,230670,172717672,1736,12,15049,265,6476385784,54.4,97,6.65,0.3,20.75,100,100,0.3,100,100,0.5,0.5,50,0,100,0,2,6,2,4071.5,150020432,1156.57,1650.407,74.6,78,166.365,1,1190.5,264304,13435844,18520612,0,2,77144,195312496,0,0,10332.15,25576.395,0,0,0,0,62.395,144.875,61.79,0,0,0.03,28.605,0.36,9.21,12689.5
1422480868,224,20620,3610732786,12165858984,5,714938837,23566454,2546568930,67834374,4300924771,46844583,65852928,259367249,41327367,227927548,57350,36887632,230670,172717672,1736,12,15049,265,6476385784,4.4,100,6.65,1.55,65.9,100,93.8,0.3,100,100,0.95,0.5,52.55,0,100,0,2,6,2,8143,178746016,1155.595,1650.407,74.6,156,211.47,2,1416,264308,14443088,17485520,0,4,91252,195312496,0,0,20116.3,38868.79,0,0,0,0,118.29,207.75,59.25,0,0,0.03,28.13,0.44,12.14,13134
1422480870,222,18039,6502174060,20755723389,6,810798455,24032338.75,2098656992.75,58068325.75,4101147085,60064359,88262278.75,324931236,42076016.75,307931374.25,40014,37631281,255938.75,161281147,1734,23,22038.75,132.75,6864615969,0,100,0,1.25,99.5,100,89.9,0,100,100,0.45,0,26.8,3.15,58.25,0,3,4,2,6107.5,163899032,1155.629,1650.407,74.6,208,299.78,1.5,1295,264310,14403180,17528208,0,3,80105,195312496,0,0,12483.1,23724.655,0,0,0,0,73.56,131.71,55.905,0,0,0.015,30.42,0.25,13.405,11495.5
1422480872,223,18535,6275885330,18475060784,11,683533270.25,19931829,1370249103,41100294,3134209596.25,58145561.75,84055021,369066423.25,44552281.75,392953027,47337.25,73195921.75,422619,305335206.75,882,29.75,16824.75,577.25,6998041095,50,100,0,0,99.5,100,46.1,0,100,100,1,0,24.25,53.15,8.8,0,1,5,2,6107.5,199480488,1155.735,1650.407,74.6,194,266.365,1.5,1586,264318,14288296,17648802,0,3,95282,195312496,0,0,2747.515,7075.55,0,0,0,0,19.88,49.705,51.93,0,0,0,33.365,0.045,14.655,11935
1422480874,223,22695.5,3158155326,7604533774,16,460408466,15365434,1089753152,33898311,2367049793,43006988,57438413,347637623,46279897,397970854,71996,108016913,564032,460825791,33,26,4621,1154,6743236035,50.45,100,0,0.3,69.05,100,0,0,100,100,1,0,0,100,0.55,0,2,4,2,8318.5,261069488,1155.8995,1650.407,74.6,113,138.275,2,2074.5,264332,14116326,17826944,0,4,127098.5,195312496,0,0,597.835,9221.785,0,0,0,0,10.13,66.455,55.53,0,0,0.04,31.285,0.03,13.105,14654
1422480876,223,11208,2320252136,6127625303,6,393753923,13390688,1399867932,45110665,2907224015,52490664,77177019,442830684,53767624,467482928,62820,79151111,281034,364463284,65,64,3546,19,7432772309,100,100,0,0,88.6,89.1,13.9,0,0,100,0,0,38.2,100,0,0,2,3,2,4088,128799168,1157.216,1650.407,74.6,100,133.84,1,1025,264356,12739800,19245352,0,2,63481,195312496,0,0,738.52,12069.86,0,0,0,0,5.49,80.84,61.6,0,0,0,30.56,0.12,7.72,7507
1422480878,222,11275,4888742118,14981243862,8,1317104746,44196583,3407502502,58519581,2897996225,47082004,66753121,401431980,43317426,247548831,39584,35824074,118715,140403759,35,3,2,0,6062845899,30.5,100,1.3,0,58.8,100,0,0,84.9,100,3.1,0,0,100,100,0,2,4,2,3929,120110040,1157.355,1650.407,74.6,12,163.84,1,952,264360,12594244,19397084,0,2,54007,195312496,0,0,1635.49,12631.17,0,0,0,0,10.55,82.49,60.68,0,0,0.03,32.36,0.06,6.87,7697
1422480880,218,10809,2807884385,7410957757,3,1155684564,21911213,966715054,41280265,4531153418,68289740,68159032,239894128,26955990,249419252,29280,33776502,203156,287229874,1037,20,333,371,8825682767,11.3,100,0,0,25.9,100,5,0,100,100,1,0,58.4,0,100,0,2,4,2,4090,134024880,1157.518,1650.407,74.6,12,156.38,1,1062,264364,12423736,19573056,0,2,61098,195312496,0,0,517.22,12253.62,0,0,0,0,5.99,81.88,63.29,0,0,0,31.27,0.09,5.35,7530
1422480882,217,11163,8840612275,26902508296,4,839597638,27965383,1485974450,43495695,3518200075,55427520,60960390,214708213,19654751,138745710,20253,53142652,138055,131282347,60,46,60677,0,12624811868,64.6,100,57,0,13.6,100,1,0,13.5,100,43,0,34.9,6,100,0,0,6,2,0,134143488,1158.074,1650.407,74.6,0,154.12,0,1062,264364,11852168,20162936,0,0,65446,195312496,0,0,870.69,12653.02,0,0,0,0,11.98,87.87,63.61,0,0,0.03,31.02,0.09,5.25,7234
1422480884,218,11745,3110934892,12790865031,64,1010206259,21491547,1191140578,46982643,4138110640,43862125,54300498,173267142,19153835,201327769,1177455,60425215,493299,560402895,287,86,1033637,16,9624676708,100,100,1,0,67.3,66.7,71.3,0,100,15.3,100,0,16.7,1,100,0,0,6,2,4090,134078048,1157.88,1650.407,74.6,0,161.11,1,1063,264368,12046004,19963636,0,2,65468,195312496,0,0,3863.21,14871.69,0,0,0,0,26.96,98.85,62.6,0,0,0.06,30.08,0.06,7.2,7344
