timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,L1-icache-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,SIMD_FP_256_PACKED_SINGLE,SIMD_FP_256_PACKED_DOUBLE,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE_FP_PACKED_DOUBLE,FP_COMP_OPS_EXE_SSE_FP_SCALAR_SINGLE,FP_COMP_OPS_EXE_SSE_PACKED_SINGLE,FP_COMP_OPS_EXE_SSE_SCALAR_DOUBLE,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1417080616,84,2305,147687569,360074066,11,25409027,480244,3305985,106156404,19218650,64682812,3874592,0,0,0,0,32,5,49327,68,35,22,2616,812374397,5.2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8192,1833.015,1859.536,18.29,0,8,0,2,120712,109932,32416392,0,0,4,1677816,0,0,51145208,166006,0,0,0,0,18540,2352,99.66,0,0,0.02,0.27,0.05,0.02,3896
1417080618,86,2325,145451369,336831662,12,27939868,323561,1304718,112979352,18247081,214841025,3891361,0,0,0,0,0,0,49840,60,0,0,3318,1076767536,6.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,57230,1833.015,1859.536,18.29,0,8.67,0,6,120720,109924,32416368,0,0,28,1677816,0,0,51174236,164600.8,0,0,0,0,18516.97,2352.3,99.66,0,0,0.03,0.23,0.03,0.05,3925
1417080620,85,2384,97208090,330574783,16,22351164,477951,3009762,104320215,10773338,111010411,6524273,0,0,0,0,3,13,64368,67,43,0,2709,463344726,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8176,1833.015,1859.536,18.29,0,6,0,2,120720,109928,32416508,0,0,4,1677816,0,0,51040200,164337.33,0,0,0,0,18467.07,2348.3,99.67,0,0,0.05,0.25,0.03,0,3944
1417080622,84,2373,117057514,310988190,21,28088179,393124,2548709,138804582,17117877,117826753,8603384,0,0,0,0,3,22,67139,77,30,0,3335,822848408,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8176,1833.015,1859.536,18.29,0,4,0,2,120720,109924,32416128,0,0,4,1677816,0,0,51546184,167545.91,0,0,0,0,18657.69,2380.74,99.67,0,0,0.03,0.23,0.06,0,3995
1417080624,82,2340,116989850,290379639,13,19722224,548213,2685391,79303866,10667163,125975508,7580878,3736,0,0,0,0,0,55208,67,23,0,17,726055438,6.1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8115,1833.015,1859.536,18.29,0,10,0,2,120720,109936,32416644,0,0,4,1677816,0,0,51133884,165123.33,0,0,0,0,18525.51,2361.07,99.69,0,0,0,0.27,0.03,0.02,3910
1417080626,82,2337,67729778,248935560,11,14842113,340341,2468770,238848762,16589671,97273453,4127425,171,7143,0,0,18,6,67438,768,265,13,14272,533087259,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,44108,1833.015,1859.536,18.29,0,12.8,0,5,120724,109928,32415652,0,0,22,1677816,0,0,50702572,164967.2,0,0,0,0,18351.93,2339.7,99.64,0,0,0.02,0.27,0.03,0.05,3898
1417080628,82,2439,85936188,294403429,13,17561810,304844,2236531,95751445,12997951,78551448,4059474,0,0,0,0,72,36,65707,92,85,254,2633,1017469045,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8398,1833.015,1859.536,18.29,0,10,0,2,120724,109932,32416048,0,0,4,1677816,0,0,52985660,170544.34,0,0,0,0,19162.48,2438.75,99.69,0,0,0.03,0.27,0.02,0,4083
1417080630,86,2348,71582211,274295666,13,21742001,416447,2971940,347097583,25147082,132242022,4870991,0,0,0,0,0,14,67592,73,3,32,2320,656569084,5.2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8176,1833.015,1859.536,18.29,0,14,0,2,120724,109932,32415784,0,0,4,1677816,0,0,51695436,166214.58,0,0,0,0,18709.08,2376.75,99.7,0,0,0.02,0.25,0.02,0.02,3978
1417080632,85,2611,92431400,266460759,8,18310334,355584,1712854,79023002,7304327,79264090,2365338,0,0,558,0,0,5,80576,77,28,0,3892,1238577772,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,54222,1833.015,1859.536,18.29,0,9.6,0,6,120732,109928,32415808,0,0,26,1677816,0,0,56551700,182786.55,0,0,0,0,20456.15,2601.77,99.58,0,0,0.02,0.31,0.05,0.05,4352
1417080634,84,2042,76006961,291233564,17,17798650,370613,1959083,102276719,9526423,87672818,2863941,811,0,0,0,0,17,65097,113,49,232,2382,790111470,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4037,1833.015,1859.536,18.29,0,4,0,1,120732,109936,32416808,0,0,2,1677816,0,0,45383060,143359.3,0,0,0,0,16413.5,2070.97,99.76,0,0,0.02,0.19,0.03,0,3007
1417080636,82,2311,122205093,379718237,10,28683884,448879,3099879,194367967,34661654,142820765,4650961,0,0,0,0,13,3,69493,62,49,17,3711,873838258,5.2,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,8075,1833.015,1859.536,18.29,0,18,0,2,120732,109932,32416560,0,0,4,1677816,0,0,50545176,164088.72,0,0,0,0,18296.7,2325.28,99.64,0,0,0.03,0.27,0.05,0.02,3822
1417080638,83,2343,92817046,295587361,18,20666600,379043,2506239,185364276,16416679,106488297,6982774,0,0,0,0,4,0,62791,66,0,0,9076,1291474391,2.1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,45011,1833.015,1859.536,18.29,0,11.2,0,5,120740,109932,32416572,0,0,22,1677816,0,0,51090636,164369.63,0,0,0,0,18475.03,2348.65,99.63,0,0,0,0.28,0.03,0.06,3924
1417080640,85,2298,101546917,292286474,9,23317412,427232,2162744,166026241,10922346,43439160,2082149,1456,2493,0,0,6,6,69957,66,13,0,12344,3184207852,4.2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,44899,1833.015,1859.536,18.29,0,8.8,0,5,120748,109920,32416200,0,0,22,1677816,0,0,50964524,163964.13,0,0,0,0,18451.42,2342.8,99.69,0,0,0,0.27,0.02,0.03,3899
1417080642,84,2316.5,102777989,283520540.75,10.25,22116054.75,358174.75,2026914,136982452.25,14524098.25,65842974,2654149,728.25,1246.75,0,0,3.25,10,64030.25,64,21,8,6535,2300773716.25,4.2,0,2,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,26535.5,1833.015,1859.536,18.29,0,8.4,0,3.5,120748,109924,32416638,0,0,13,1677816,0,0,51057524,164967.095,0,0,0,0,18486.06,2352.945,99.69,0,0,0.01,0.27,0.025,0.015,3936.5
1417080644,83.5,2288,97948621,291631417,13.75,24391626.25,364589.25,2349751.25,87614979,11064202,67599995,2882847,0,0,0,0,0,7,64824,63,14.75,8,3429.25,1170466982,3.7,0,2,0.5,0,0,0,0,1.5,0,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,8032,1833.015,1859.536,18.29,0,8,0,2,120748,109930,32416704,0,0,4,1677816,0,0,50211186,163364.61,0,0,0,0,18180.87,2320.755,99.675,0,0,0.035,0.26,0.03,0.01,3905.5
1417080646,83.5,2267,89380375,290022535.25,14.25,24501871,384264,2442145,63575558.25,9227527.75,77685475,4403867.75,0,0,0,0,7,1,66320,70,0,135,3620,950036873.75,4.2,0,2,0.5,0,0,0,0,1.5,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,37601,1833.015,1859.536,18.29,0,10.545,0,6.5,120752,109932,32416696,0,0,18.5,1677816,0,0,49418946,160251.98,0,0,0,0,17883.06,2280.825,99.68,0,0,0.035,0.235,0.03,0.025,3817
1417080648,82.5,2260.5,92851241.25,284430718,12,25472076.75,318143.25,2038712.75,155300070.25,22329583,115963187,5954967,0,0,0,0,8.75,4.75,64815.75,78.25,0,135,554.25,704902628,5.65,0,2,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,37580.5,1833.015,1859.536,18.29,0,11.545,0,6.5,120756,109934,32416882,0,0,18.5,1677816,0,0,49288544,158836.465,0,0,0,0,17835.325,2270.03,99.685,0,0,0.02,0.235,0.04,0.025,3783
1417080650,82.5,2252.5,89793339,274937563.75,12.75,23672367.75,354046.75,2128744.75,192608872,24731574,105885444.25,4915291,1024.25,0,0,0,7.25,3.25,71744.75,80,25,43.75,61,630578966,5.65,0,2,0,0,0,0,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,9824.5,1833.015,1859.536,18.29,0,7,0,2.5,120756,109934,32416634,0,0,5,1677816,0,0,49121832,158016.395,0,0,0,0,17772.93,2258.035,99.695,0,0,0.02,0.24,0.04,0.01,3765
1417080652,82.5,2479,85764919.25,247172560.25,14.25,18389656,382664.75,2324201,132004309,14973794.75,66509723,2723190.25,1024.25,4317,0,0,5,3.25,71169.75,81.25,40.75,58.75,1343,1893974092.25,5.2,0,2,0,0,0,0,0,1.5,0,2.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,33938,1833.015,1859.536,18.29,0,6.4,0,4.5,120760,109930,32416650,0,0,16.5,1677816,0,0,53791490,173554.9,0,0,0,0,19463.465,2474.745,99.675,0,0,0.025,0.255,0.025,0.025,4120.5
1417080654,82,2500,89836298,260260883,17.25,18263006.25,325544.25,1950166.25,115020368.25,11563961.25,60985992.75,3253684.75,646,4317,0,0,0,3.25,68000,78.25,20.75,45.25,3720,1979031682.25,5.2,0,2,0,0,0,0,0.5,0.5,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,32060.5,1833.015,1859.536,18.29,0,11.4,0,4,120764,109932,32416724,0,0,15.5,1677816,0,0,54348140,176321.915,0,0,0,0,19668.62,2504.675,99.665,0,0,0.03,0.25,0.035,0.025,4196
1417080656,82.5,2322,76424521,280855418.75,16,19173631,303138,1775169,87188954,11030989.25,74480338.25,4480077.75,646,0,0,0,711,2,73650,76,74,39.25,3585,1057543144.25,5.65,0,2,0,0,0,0,0.5,0,0,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,26151,1833.015,1859.536,18.29,0,13.8,0,3.5,120768,109934,32416972,0,0,13,1677816,0,0,50291918,162587.515,0,0,0,0,18192.97,2313.775,99.655,0,0,0.03,0.235,0.05,0.03,3884.5
1417080658,83,2299,63642695,277561695.75,10.25,19592823,302848.25,1681529.25,100054851.25,10136783,82505074.75,4102277.75,4045.25,0,0,66.25,713,2,78794,75.25,75,9,1188.25,1263303889.25,5.15,0,2,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,26155,1833.015,1859.536,18.29,0,12.8,0,3.5,120772,109934,32417228,0,0,13,1677816,0,0,50316886,162074.31,0,0,0,0,18212.24,2316.385,99.665,0,0,0.03,0.225,0.04,0.04,3843.5
1417080660,83,2272,68300940,277877171,11.25,19420150,286399.75,1816307.75,138142942.75,11324012,88578852.75,3651168,4045.25,0,0,66.25,2,10,68718.25,76,22,0,3085,1739650740,4.7,0,3,0.5,0,0,0,0,1.45,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,8008,1833.015,1859.536,18.29,0,8,0,2,120772,109938,32417158,0,0,4,1677816,0,0,50060482,161329.475,0,0,0,0,18120.195,2305.575,99.705,0,0,0.03,0.225,0.03,0.01,3807
1417080662,83,2247,70554703,262506739.25,13,17475107.25,269411,1787565,134499203.25,15299160,196191991.75,4262646,0,0,0,0,6,13.75,60689.25,83,22,0,3044.25,1623675996.75,4.7,0,3,0.5,0,0,0,0,1.45,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,25346,1833.015,1859.536,18.29,0,6,0,3.5,120776,109936,32417096,0,0,12.5,1677816,0,0,49177730,160009.585,0,0,0,0,17805.485,2272.86,99.665,0,0,0.015,0.275,0.03,0.015,3774
1417080664,83.5,5682,299264116.25,452842218,605,58524238,2072807,4664044.75,306424085.75,25546344.75,327915831,8059087,0,0,0,0,12,89,139414.75,86,11.25,518,9821,1680390562,4.2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,25443,1833.015,1859.536,18.29,0,9,0,3.5,120780,109934,32416282,0,0,12.5,1677816,0,0,49910292,168341.33,0,0,0,0,18077.04,2333.38,99.06,0,0,0.015,0.32,0.58,0.025,5631
1417080666,85,5715.5,302484032.25,461587574.75,605,60917114.25,2118305,5007693,305004518,23248822.25,238371677,9196666,0,0,0,0,12.75,87,142064,77.75,12.25,2493.75,10015.75,1350104162.75,4.7,0,2.5,0,0,0,0,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,25962,1833.015,1859.536,18.29,0,9.8,0,3.5,120784,109936,32415486,0,0,12.5,1677816,0,0,50656660,172964.605,0,0,0,0,18352.415,2373.92,99.07,0,0,0.025,0.295,0.59,0.025,5463.5
1417080668,86,2332,74283229,258889585,11,19016520,342471,1950397,116114723,14003654,129402245,7992341,0,0,0,0,13,1.75,72544,76.75,14.75,1983.75,1415,488007901.25,4.7,0,1.5,0,0,0,0,0.5,0,0,3.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,26047,1833.015,1859.536,18.29,0,12.8,0,3.5,120788,109936,32415200,0,0,12.5,1677816,0,0,51349872,170194.165,0,0,0,0,18605.825,2383.255,99.68,0,0,0.035,0.225,0.04,0.025,3470
1417080670,86,2357,80136599.75,240965330.75,14,17374684,316561.25,1795372,98368028,12806802.25,93604739,5121199,0,0,0,0,9.25,0,81641.25,83.25,17,8,2848.75,702768425.75,4.7,0,1,0,0,0,0,0.5,0,0,3.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,8186,1833.015,1859.536,18.29,0,12,0,2,120788,109936,32415092,0,0,4,1677816,0,0,51655218,166972.955,0,0,0,0,18691.675,2376.745,99.685,0,0,0.04,0.215,0.04,0.02,3652
1417080672,84,2379,92164454.25,254045181.75,15,16873267,328664.25,1861186,68608998.75,10082865.75,55789262.25,1953124.25,0,0,0,0,217.75,0,88874.75,84.25,11.25,32,1648,1512523344.75,4.2,0,2,0.5,0,0,0,0.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,25037.5,1833.015,1859.536,18.29,0,8,0,3,120792,109930,32415102,0,0,12.5,1677816,0,0,51944462,166021.98,0,0,0,0,18787.81,2381.535,99.71,0,0,0.03,0.21,0.035,0.02,3845.5
1417080674,82.5,2363.5,80078649.25,259563097.75,12,21929184,355241,1569206.75,48144913.75,7376748,46710414.75,2813345,0,0,0,0,218,2,95994.25,86.75,753,2099.25,6881,1318615383,4.65,0,1,0.5,0,0,0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,25016,1833.015,1859.536,18.29,0,11,0,3,120796,109930,32415098,0,0,12.5,1677816,0,0,51732540,166412.48,0,0,0,0,18712.915,2377.485,99.72,0,0,0.03,0.21,0.025,0.02,3897
1417080676,83,2330,69298611.75,236546004,11.75,21499618,304687,1441663.75,45308651,6318379.25,59541841.25,4068599,0,0,0,0,9,2,97554.75,84,1438,2303,15386.75,846413689,4.65,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8179.5,1833.015,1859.536,18.29,0,11,0,2,120796,109936,32415036,0,0,4,1677816,0,0,51316472,165895.145,0,0,0,0,18562.26,2361.465,99.705,0,0,0.03,0.225,0.03,0.01,3955
1417080678,84.5,2344,83079354.75,272334301,12,19783543,277413.75,1829608.25,52514935,6461574,58517460.75,3142013.25,1126,0,0,0,6.25,0,89393.75,85.25,699.25,314,25348,1256937545,3.7,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,26662.5,1833.015,1859.536,18.29,0,9.6,0,3.5,120800,109936,32415100,0,0,13,1677816,0,0,51681468,166350.86,0,0,0,0,18696.86,2377.19,99.68,0,0,0.03,0.225,0.03,0.03,3971
1417080680,84.5,2331.5,86729405.75,289460787,13,20237233,285915.75,2177164,92862775.25,7572471,63785638.25,2273674.75,1126,0,0,0,0,4.25,84463,88,14,121.75,19863,1106637944,4.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,28614.5,1833.015,1859.536,18.29,0,10.265,0,4,120804,109938,32415106,0,0,14,1677816,0,0,51107402,164876.25,0,0,0,0,18493.015,2353.295,99.685,0,0,0.04,0.215,0.025,0.03,3937
1417080682,83,2337,74014501.75,255597831,15.25,17722421.25,290039.75,2153828.75,161488932.75,14050924,115419372,3785796.75,0,0,228,0,0,13,87709,96,32.25,63.25,3086.75,1317025694,5.65,0,1.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,2,0,26581,1833.015,1859.536,18.29,0,9.165,0,3.5,120806,109938,32415358,0,0,13,1677816,0,0,51121194,165614.765,0,0,0,0,18506.86,2359.375,99.68,0,0,0.05,0.225,0.035,0.015,3946
1417080684,83,2355.5,77823674,250195661.25,15,17483783.75,318288.25,2087885,184994264.75,24052678.75,131973955.75,4316069.25,0,0,228,0,7.75,13,81078,98,50,19.75,528.25,1114170250.75,5.65,0,1,0.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,24537.5,1833.015,1859.536,18.29,0,12.5,0,3,120808,109936,32415424,0,0,12,1677816,0,0,51122558,167313.365,0,0,0,0,18508.855,2366.86,99.645,0,0,0.05,0.235,0.055,0.025,3953.5
1417080686,83.5,2350,84929203.25,248274556.75,13.25,16285642.25,299005,1874241.75,144532706,18506179,98187541,4002190,0,551,0,0,14.25,7,86782.75,102.25,32.25,29.25,481.75,668435369,4.7,0,1.5,0.5,0,0,0,0,1,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,10219.5,1833.015,1859.536,18.29,0,10,0,2.5,120808,109936,32415180,0,0,5,1677816,0,0,51109678,167353.295,0,0,0,0,18497.005,2361.78,99.69,0,0,0.035,0.225,0.045,0.01,3946.5
1417080688,85,2331,70445038,228960794.25,11,15868580.25,279179,1566985,144203808.75,14985968,85333514,4007772.25,0,551,0,0,6,2.25,96732.75,110.25,11.75,59.25,23.75,717542549,4.7,0,1.5,0,0.5,0,0,0,1,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,30658.5,1833.015,1859.536,18.29,0,6.4,0,4,120812,109938,32415434,0,0,15,1677816,0,0,51107778,165356.29,0,0,0,0,18486.525,2352.795,99.68,0,0,0.04,0.23,0.025,0.025,3930.5
1417080690,85,2330,59920641,228483474.25,12,15831514,279310,1612528.25,184745722,19003870,96677977,2797027.75,0,0,0,0,4.75,2,106619.75,107.25,0,39.25,604.75,472317865.75,5.15,0,1.5,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,28615,1833.015,1859.536,18.29,0,10.4,0,3.5,120816,109936,32415560,0,0,14,1677816,0,0,51106784,164368.27,0,0,0,0,18483.03,2348.8,99.67,0,0,0.045,0.225,0.025,0.035,3910
1417080692,83.5,2337.5,69227758,255659957.25,14.25,16847718.25,289772,1667470,149624684.25,24132164.75,137243840.75,4904131.25,0,0,0,0,10,7.25,99020,120,12.25,24,1010,447680957,4.65,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,11241.5,1833.015,1859.536,18.29,0,11.6,0,3.5,120816,109934,32415624,0,0,5.5,1677816,0,0,51107552,165008.495,0,0,0,0,18488.02,2353.79,99.68,0,0,0.04,0.235,0.03,0.02,3914.5
1417080694,85,2335,74635509,252405585,15.75,17744918,305036,1554655,93612079.25,22833440,146111982.75,8303963,0,0,0,0,491.75,4.75,98947.75,127.25,22.75,23.75,1485.75,770995670,4.65,0,1.5,0,0,0,0,0.5,1,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,29326.5,1833.015,1859.536,18.29,0,10.4,0,5,120820,109936,32415448,0,0,14.5,1677816,0,0,50756742,164864.445,0,0,0,0,18367,2341.085,99.675,0,0,0.025,0.25,0.03,0.025,3913
1417080696,86.5,2334,90553982,272289830.25,15.75,16698640.75,283574.25,1527474,87845131,11659551.25,99727767,6039168.75,0,0,0,0,491,5,99965.75,119.75,73.75,8,2177.25,755170904,6.6,0,1.5,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,26289.5,1833.015,1859.536,18.29,0,6.8,0,3.5,120824,109940,32415448,0,0,13,1677816,0,0,50936128,164760.305,0,0,0,0,18430.63,2343.87,99.69,0,0,0.025,0.24,0.03,0.015,3924.5
1417080698,85,2341.5,80472086.75,268217915.75,15,15231163,287532,1647701.75,99221721,11887079,68179858,3802312,1319.25,0,0,0,12,12,91382.25,126.25,68,0,3006.25,867121354.25,6.15,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,26644.5,1833.015,1859.536,18.29,0,8,0,3.5,120828,109938,32415820,0,0,13,1677816,0,0,51340892,166886.4,0,0,0,0,18584.61,2367.92,99.65,0,0,0.05,0.23,0.045,0.025,3961.5
1417080700,83.5,2329,56506038,213759383.25,14,15719523.25,308061,1749144.25,96176131.75,11302220.25,56111214,3270046.75,1319.25,10.75,0,0,416,7,90838,124,35,0,1907.25,1291149870.25,5.2,0,1.5,0.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,26624,1833.015,1859.536,18.29,0,9,0,3.5,120832,109934,32415692,0,0,13,1677816,0,0,51212044,166439,0,0,0,0,18537.75,2361.5,99.64,0,0,0.055,0.24,0.04,0.025,3948
1417080702,83.5,2324.5,73761318.25,231824851,13,18143488,288023.25,1622040.25,67932265.25,8190073.25,171664901,4358820,0,10.75,0,1240,408,3.25,96890.25,104.75,38,0,993.75,1538772409.25,4.7,0,1,0.5,0,0,0,0.5,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7,0,2,0,8194,1833.015,1859.536,18.29,0,9,0,2,120832,109938,32415756,0,0,4,1677816,0,0,51223008,165435.01,0,0,0,0,18538.13,2359.59,99.67,0,0,0.06,0.24,0.02,0.01,3917
1417080704,85,2335.5,84709679,267658376.75,15,19287039,285037,1608838.75,58196090.75,7313232,167368925,4105991.75,0,0,0,1240,35,30.75,101548,94,15.25,174,4481.75,1435690959.25,4.7,0,1,0,0,0,0,0.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,0,2,0,24547.5,1833.02,1859.536,18.28,0,9,0,3,120836,105586,32419610,0,0,12,1677816,0,0,51118444,166277.095,0,0,0,0,18505.515,2361.82,99.695,0,0,0.045,0.21,0.035,0.02,3782.5
1417080706,85.5,2320.5,76815209.25,261519077.25,13.25,18875977,268195,1531223.75,55236527.25,5805384.25,47581110,4715509.75,0,0,0,0,757,48,100392,95.25,114,309,4810.75,863564697,4.7,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,24511,1833.025,1859.536,18.27,0,7,0,3,120840,101218,32423202,0,0,12,1677816,0,0,50955780,162975.625,0,0,0,0,18440.21,2335.905,99.745,0,0,0.03,0.18,0.035,0.02,3637
1417080708,84.5,2323.5,60899216.75,227255846,9,16706958,242391,1415184,85545462,7956433,78072790.25,5802728,0,0,0,0,1189,143,107383,112,152,135,1861.75,532885853.75,3.65,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8176,1833.025,1859.536,18.27,0,6,0,2,120840,101206,32423264,0,0,4,1677816,0,0,51108830,162435.845,0,0,0,0,18490.395,2337.995,99.735,0,0,0.045,0.195,0.02,0.01,3764
1417080710,81,1835,44625969.75,207737112,11,12330413,259221,1364571,95966434,8273698.25,77984574,3127864,2663.25,1061,0,0,467,125,83375.75,131.75,61,0,1228.25,441701195,1.55,0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,2,0,30685.5,1833.025,1859.536,18.27,0,9,0,4,120846,101138,32423082,0,0,15,1677816,0,0,38479997,128678.42,0,0,0,0,13914.825,1802.58,99.725,0,0,0.03,0.195,0.025,0.025,3239.5
