timestamp,powerWatts,contexts,instructions,cpu-cycles,cpu-migrations,branches,branch-misses,cache-misses,L1-icache-load-misses,L1-dcache-load-misses,L1-dcache-store-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,SIMD_FP_256_PACKED_SINGLE,SIMD_FP_256_PACKED_DOUBLE,FP_COMP_OPS_EXE_X87,FP_COMP_OPS_EXE_SSE_FP_PACKED_DOUBLE,FP_COMP_OPS_EXE_SSE_FP_SCALAR_SINGLE,FP_COMP_OPS_EXE_SSE_PACKED_SINGLE,FP_COMP_OPS_EXE_SSE_SCALAR_DOUBLE,L2_RQSTS_ALL_CODE_RD,L2_RQSTS_CODE_RD_HIT,L2_RQSTS_CODE_RD_MISS,UOPS_RETIRED_ALL,Core_0,Core_1,Core_2,Core_3,Core_4,Core_5,Core_6,Core_7,Core_8,Core_9,Core_10,Core_11,Core_12,Core_13,Core_14,Core_15,Core_16,Core_17,Core_18,Core_19,Core_20,Core_21,Core_22,Core_23,Core_24,Core_25,Core_26,Core_27,Core_28,Core_29,Core_30,Core_31,Core_1CPU,Core_2CPU,numSockets,bytes_read,bytes_written,disk_free,disk_total,part_max_used,read_time,write_time,reads,writes,mem_buffers,mem_cached,mem_free,mem_shared,page_in,page_out,swap_free,swap_in,swap_out,bytes_in,bytes_out,drops_in,drops_out,errs_in,errs_out,pkts_in,pkts_out,cpu_idle,cpu_intr,cpu_nice,cpu_sintr,cpu_system,cpu_user,cpu_wio,interrupts
1422022530,120.1934,9770.8,898860135.6,2959418937,97.02,173704772.5,2848330.14,2337456.78,15358736.52,9637471.84,2461597.22,4614970.92,970795.58,1918572.32,1326633.92,0,0,566984.36,0,0,0,35873.66,21187509.96,14863494.52,6193539,1519259518,0,0,0,0,1.96,10.32,0,0.8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,14841,403.152,428.862,9.27,0,4.912,0,1,67761.6,617723.2,129191347.2,0,0,7,31249404,0,0,242309.71,566615360,0,0,0,0,4592.518,8955.384,96.292,0,0,0.01,3.52,0.16,0.018,13311.2
1422022540,118.0342,8624.2,814958874.2,2859766480,14.63,156835099.2,2107832.85,2222514,14144917.62,8913346.13,2266826.53,4108714.99,918543.83,1738456.03,1294966.26,0,0,495721.04,0,0,0,34840.92,19822071.64,13915308.96,5821169.25,1416015841,0,0,0,0,6.86,3.6,0,0,0,100,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,10846.8,403.152,428.862,9.27,0,4,0,1.3,67771.6,617721.2,129191817.6,0,0,5.4,31249404,0,0,235008.122,566212985.6,0,0,0,0,4500.595,8916.31,96.525,0,0,0.007,3.4,0.055,0.013,13099.8
1422022550,117.2786,8666.8,810457263,2851189939,15.49,156413934.3,2094561.54,2212414.71,14185958.77,9012361.98,2295623.38,4109737.87,918834.35,1777760.51,1284089.87,0,0,490968.61,0,0,0,34968.56,20167766.91,14301512.88,5838399.85,1409061144,0,0,0,0,0,10.68,0,0,0,100,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,17696.9,403.152,428.862,9.27,0,3.799,0,1.7,67782.4,617725.2,129191916.8,0,0,8.6,31249404,0,0,234483.148,564097548.8,0,0,0,0,4460.823,8899.245,96.484,0,0,0.003,3.409,0.087,0.017,13019.6
1422022560,117.9149,8969.9,861070367.9,2908061032,46.54,164867707.8,2394770.89,2260137.09,15520079.46,9736193.92,2513762.38,4382605.11,942983.68,1883634.15,1306158.09,0,0,544801.87,0,0,0,31707.66,22566570.02,16335998.26,6098023.49,1466639802,0,0,0,0,3.87,5.32,0,0,0,100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,13543.1,403.152,428.862,9.27,0,3.027,0,1.9,67790.4,617726.8,129192268.8,0,0,6.9,31249404,0,0,235007.465,564056832,0,0,0,0,4486.785,8888.817,96.473,0,0,0.01,3.424,0.083,0.013,13071.5
1422022570,118.8027,9890.8,996061884.8,3060017439,90.12,190480517.5,2906658.73,2300702.34,21206306.49,12415775,3181666.55,4968434.59,963492.85,1900730.21,1327625,0,0,662336.73,0,0,0,35323.16,30996359.74,24117630.13,6564986.37,1675753550,0,0,0,3.87,9.03,23.34,0,0,26.4,70,0,0,0,0.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,24303.7,403.152,428.862,9.27,0,2.824,0,3.1,67798.4,617724,129192561.6,0,0,12.1,31249404,0,0,611470.033,609324819.2,0,0,0,0,11719.047,9656.077,96.351,0,0,0.067,3.446,0.126,0.017,20292.5
1422022580,118.0568,11485.2,1091369158,3169792051,25.16,208164756.7,2693268.18,2226846.54,28100532.46,14823029.34,3799321.72,4966354,914557.56,1869875.88,1294590.94,0,0,694674,0.12,0.12,0,37558,40336688.88,33918523.16,6311332.86,1820076801,0,0,0,10.32,4.26,62.24,0,0,90.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8665.4,403.152,428.862,9.27,0,4.4,0,1,67807.2,617723.2,129192411.2,0,0,4,31249404,0,0,1505001.904,692584998.4,0,0,0,0,28835.942,11079.902,96.096,0,0,0.208,3.508,0.176,0.012,37053.4
1422022590,118.5388,9239.2,1121211831,3197257065,27,209486754.6,2663111.22,2240241.96,28588097.08,14825025.18,3791649.74,4948925,906203.94,1862297,1294904,0,0,718238.52,0.48,0.48,0,38669.76,42606115,36310700.94,6405701.88,1845382170,0.2,0,0,0,17.04,2.58,0,0,100,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,14027.6,403.152,428.862,9.27,0,5.44,0,1,67821.6,617721.6,129192566.4,0,0,6.8,31249404,0,0,1601847.8,602526617.6,0,0,0,0,30766.802,9574.27,96.252,0,0,0.246,3.44,0.044,0.018,37812.6
1422022600,118.3444,9201.8,813571514.1,2865170266,14,156196580.9,2036386,2225098.02,14095535.78,8786093.82,2253740,4091248.78,912661.82,1729019.36,1303110.96,0,0,497084.52,0,0,0,34439,20328410.06,14496026.82,5817247.32,1484556049,0.8,0,0,0,2.38,10.32,0,0,100,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,8645.8,403.152,428.862,9.27,0,3.06,0,1.4,67830.4,617727.2,129191718.4,0,0,4,31249404,0,0,1202759.4,611121254.4,0,0,0,0,23084.128,9671.526,96.198,0,0,0.218,3.51,0.064,0.012,30462.8
1422022610,119.0798,8801.4,812451198.9,2861785935,16.94,156816095.4,2118436.66,2225725,14096904.22,8887795.58,2285886.96,4153929.76,918267,1686303.78,1295463.52,0,0,485661.38,0.12,0,0,34169.44,19886671.92,13975854,5812879.68,1411073176,0,0,0,0,9.52,3.14,0,0,100,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,19738,403.152,428.862,9.27,0,2.8,0,2.6,67841.6,617723.2,129192592,0,0,10,31249404,0,0,235408.04,563786624,0,0,0,0,4480.572,8916.548,96.426,0,0,0.01,3.478,0.078,0.018,13053.6
1422022620,119.3196,8835.6,841420070,2936516290,35.16,164313465.6,2283190.38,2247610.44,14433084.74,8979860,2297280.64,4184573.18,918517.88,1709926,1313938.32,0,0,508301.02,0.48,0,0,36658.52,20438197.24,14356634.92,5869566.36,1477039710,0.2,0,0,0,1.96,12.56,0,0,100,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,5219.2,403.152,428.862,9.27,0,4.16,0,1,67849.6,617720.8,129192000,0,0,2.6,31249404,0,0,232806.164,561491801.6,0,0,0,0,4429.026,8876.42,96.418,0,0,0.01,3.498,0.072,0.01,13019.8
